date,death,deathIncrease,hospitalized,hospitalizedIncrease,positive,positiveIncrease,negative,negativeIncrease,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-10,0.0171990171990172,0.12996389891696752,0.03662928770268783,0.35152487961476725,0.012095384615384615,0.06138943364830332,0.018749784584276376,0.10671381401775051,0.37662337662337664,0.45569620253164556,0.32835820895522383,0.17647058823529416,0.42028985507246375,0.9090909090909091
2020-04-11,0.019383019383019385,0.1732851985559567,0.03936586823522011,0.27929373996789725,0.012932307692307693,0.06465799013490224,0.019985172640074284,0.10701824227806009,0.35064935064935077,0.45569620253164556,0.23880597014925364,0.0980392156862746,0.608695652173913,0.5454545454545455
2020-04-12,0.020611520611520613,0.09747292418772563,0.04111161788528381,0.1781701444622793,0.013750769230769231,0.06323171094074999,0.0211960962278088,0.1048989532351357,0.1298701298701299,0.08860759493670889,0.10447761194029848,0.019607843137254832,0.46376811594202894,0.5454545454545455
2020-04-13,0.021430521430521432,0.06498194945848376,0.04207099381910259,0.09791332263242375,0.014373076923076924,0.04807749450288227,0.022846163775421587,0.14294077699459054,0.37662337662337664,0.4050632911392405,0.25373134328358204,0.21568627450980404,0.5072463768115941,0.7272727272727273
2020-04-14,0.02388752388752389,0.19494584837545126,0.04564113049085448,0.36436597110754415,0.015082307692307693,0.054792892375349136,0.02368511931834693,0.07267639275929091,0.38961038961038963,0.4177215189873418,0.26865671641791034,0.27450980392156854,0.49275362318840576,0.7727272727272728
2020-04-15,0.027163527163527164,0.25992779783393505,0.05010773319912556,0.45585874799357945,0.01553769230769231,0.03518155345575563,0.024926589700458943,0.10754513734398052,0.4415584415584416,0.44303797468354433,0.25373134328358204,0.27450980392156854,0.5072463768115941,0.7727272727272728
2020-04-16,0.028847028847028847,0.13357400722021662,0.05193212022081375,0.18619582664526485,0.016227692307692308,0.05330718488144054,0.0256501162062233,0.06267709528604548,0.4155844155844156,0.43037974683544306,0.20895522388059695,0.2549019607843137,0.49275362318840576,0.8181818181818182
2020-04-17,0.03125853125853126,0.19133574007220217,0.05515625245741787,0.3290529695024077,0.01715,0.07125453140785641,0.027592000254106075,0.16822003137952837,0.4155844155844156,0.44303797468354433,0.3432835820895521,0.23529411764705888,0.5072463768115941,0.8181818181818182
2020-04-18,0.03376103376103376,0.19855595667870038,0.057940015412924845,0.2841091492776886,0.01798307692307692,0.06436084863612052,0.029016616239676093,0.12341053321780672,0.35064935064935077,0.3924050632911392,0.14925373134328346,0.15686274509803932,0.6376811594202898,0.5454545454545455
2020-04-19,0.034989534989534984,0.09747292418772563,0.059324033153515886,0.14125200642054575,0.018553076923076922,0.04403637011945088,0.03020942801127528,0.1033299768166171,0.36363636363636376,0.4177215189873418,0.26865671641791034,0.11764705882352944,0.608695652173913,0.4545454545454546
2020-04-20,0.036127036127036126,0.09025270758122744,0.06058223109950774,0.12841091492776885,0.01910153846153846,0.042372377726273246,0.031491041747060376,0.11102264477905534,0.4155844155844156,0.3924050632911392,0.23880597014925364,0.23529411764705888,0.5217391304347826,0.7272727272727273
2020-04-21,0.038402038402038395,0.18050541516245489,0.06412091282260982,0.3611556982343499,0.019675384615384615,0.0443335116182326,0.03284253465405417,0.11707608364751891,0.4545454545454546,0.45569620253164556,0.4029850746268656,0.33333333333333326,0.5217391304347826,0.7272727272727273
2020-04-22,0.04085904085904086,0.19494584837545126,0.06780114181463599,0.3756019261637239,0.020336153846153844,0.05104890949069947,0.03429607548031793,0.1259162119757394,0.4545454545454546,0.45569620253164556,0.4477611940298507,0.3137254901960784,0.5217391304347826,0.7272727272727273
2020-04-23,0.04399854399854399,0.24909747292418774,0.07132409606341318,0.3595505617977528,0.02087230769230769,0.041421524930171746,0.035317635975473355,0.0884949535161464,0.4285714285714286,0.44303797468354433,0.3432835820895521,0.2941176470588236,0.5072463768115941,0.7727272727272728
2020-04-24,0.04636454636454636,0.18772563176895307,0.07439095355676832,0.3130016051364366,0.021806153846153847,0.07214595590420157,0.03787342949265964,0.2214013066997635,0.37662337662337664,0.3924050632911392,0.14925373134328346,0.196078431372549,0.5072463768115941,0.9090909090909091
2020-04-25,0.04836654836654836,0.1588447653429603,0.07686016702577733,0.2520064205457464,0.02237076923076923,0.04362037202115647,0.039965073930676345,0.18119335878041357,0.4025974025974026,0.46835443037974683,0.26865671641791034,0.21568627450980404,0.6666666666666666,0.4545454545454546
2020-04-26,0.04923104923104923,0.06859205776173286,0.07859018920151613,0.17656500802568217,0.02298230769230769,0.04724549830629345,0.04142821131623569,0.12674753530196942,0.37662337662337664,0.4177215189873418,0.26865671641791034,0.13725490196078427,0.608695652173913,0.40909090909090906
2020-04-27,0.04954954954954954,0.025270758122743684,0.07947092776371042,0.0898876404494382,0.02338153846153846,0.03084328757354252,0.04294744126669176,0.13160667868768003,0.49350649350649356,0.46835443037974683,0.462686567164179,0.3137254901960784,0.5507246376811593,0.6363636363636364
2020-04-28,0.051961051961051954,0.19133574007220217,0.08033593885157983,0.08828250401284109,0.023956923076923077,0.044452368217745286,0.04425906114562644,0.11362199377092945,0.49350649350649356,0.49367088607594933,0.462686567164179,0.3921568627450981,0.536231884057971,0.4545454545454546
2020-04-29,0.05587405587405587,0.3104693140794224,0.08596637465989337,0.5746388443017656,0.02422076923076923,0.020383906816425983,0.0451059912941636,0.0733672107346088,0.49350649350649356,0.4810126582278481,0.5074626865671641,0.37254901960784315,0.536231884057971,0.6818181818181819
2020-04-30,0.058149058149058144,0.18050541516245489,0.08865577276945096,0.27447833065810595,0.024616153846153847,0.030546146074760798,0.04624406212893586,0.09858792122333326,0.4675324675324676,0.46835443037974683,0.3432835820895521,0.33333333333333326,0.5217391304347826,0.7272727272727273
2020-05-01,0.059241059241059234,0.08664259927797835,0.08865577276945096,0.0,0.025367692307692306,0.058061448861948056,0.04884675714014423,0.2254642530969721,0.5194805194805195,0.5443037974683544,0.6417910447761193,0.37254901960784315,0.5652173913043478,0.6818181818181819
2020-05-02,0.0626080626080626,0.26714801444043323,0.09101489391818568,0.2407704654895666,0.025908461538461536,0.04177809472870981,0.05054683492633965,0.14727302531438072,0.4675324675324676,0.5316455696202531,0.5820895522388059,0.33333333333333326,0.7246376811594202,0.36363636363636365
2020-05-03,0.06329056329056329,0.05415162454873646,0.09571740874133024,0.4799357945425361,0.026394615384615384,0.03755868544600939,0.05210958730064331,0.13537690560382173,0.4675324675324676,0.5316455696202531,0.5970149253731343,0.23529411764705888,0.681159420289855,0.31818181818181823
2020-05-04,0.0642005642005642,0.07220216606498195,0.09705424405894658,0.13643659711075443,0.026985384615384616,0.045640934212872165,0.05417244206077325,0.17869938880172354,0.5714285714285715,0.5189873417721519,0.5970149253731343,0.3921568627450981,0.5942028985507246,0.5454545454545455
2020-05-05,0.06934206934206935,0.40794223826714804,0.10046710598744948,0.34831460674157305,0.027426923076923074,0.034111844060141436,0.056994506307710295,0.24446760180783553,0.5844155844155845,0.5822784810126582,0.6119402985074627,0.43137254901960786,0.5942028985507246,0.5909090909090909
2020-05-06,0.07248157248157248,0.24909747292418774,0.10408442508217605,0.36918138041733545,0.027873846153846152,0.034527842158435844,0.05885934755561442,0.16154602721120295,0.5584415584415585,0.5316455696202531,0.6567164179104477,0.4117647058823529,0.5942028985507246,0.5909090909090909
2020-05-07,0.07530257530257531,0.22382671480144406,0.10745010458770426,0.3434991974317817,0.028354615384615384,0.03714268734771498,0.0604911681242849,0.14136009179682926,0.5584415584415585,0.5569620253164557,0.7014925373134328,0.43137254901960786,0.5942028985507246,0.5909090909090909
2020-05-08,0.07853307853307853,0.25631768953068595,0.11007659279996226,0.2680577849117175,0.02861923076923077,0.020443335116182324,0.06319712752002607,0.2344097604383767,0.5584415584415585,0.5949367088607596,0.7462686567164178,0.43137254901960786,0.608695652173913,0.6363636363636364
2020-05-09,0.08067158067158067,0.16967509025270758,0.11271880848654516,0.2696629213483146,0.029207692307692306,0.04546264931360314,0.06503371974127134,0.15909889234948366,0.5584415584415585,0.6708860759493671,0.6567164179104477,0.4117647058823529,0.7826086956521738,0.27272727272727276
2020-05-10,0.08094458094458094,0.021660649819494587,0.1139612789582121,0.12680577849117175,0.029731538461538462,0.04047067213407024,0.06646941907701373,0.12437065311570616,0.5324675324675325,0.5822784810126582,0.28358208955223874,0.27450980392156854,0.7391304347826086,0.27272727272727276
2020-05-11,0.08158158158158159,0.05054151624548737,0.1148105625717566,0.08667736757624397,0.030026153846153845,0.02276103880667974,0.06940556073304197,0.2543498114886542,0.5844155844155845,0.5063291139240507,0.626865671641791,0.43137254901960786,0.6231884057971014,0.5
2020-05-12,0.08358358358358359,0.1588447653429603,0.11789314753943665,0.3146067415730337,0.03049230769230769,0.03601354965234444,0.07178523711273321,0.20614476734655646,0.5974025974025975,0.5569620253164557,0.6865671641791045,0.4901960784313726,0.6231884057971014,0.5454545454545455
2020-05-13,0.08581308581308582,0.1768953068592058,0.12073982039224322,0.29052969502407705,0.031106923076923074,0.04748321150531883,0.07376942711920076,0.171884879282486,0.6103896103896105,0.5443037974683544,0.7313432835820894,0.4509803921568628,0.6231884057971014,0.5454545454545455
2020-05-14,0.08808808808808809,0.18050541516245489,0.12322476133557712,0.2536115569823435,0.031716153846153845,0.047067213407024425,0.07556249691659847,0.15532866543334192,0.5844155844155845,0.5443037974683544,0.6119402985074627,0.43137254901960786,0.6231884057971014,0.4545454545454546
2020-05-15,0.09004459004459005,0.1552346570397112,0.12322476133557712,0.0,0.03232076923076923,0.04671064360848636,0.07556249691659847,0.0,0.5584415584415585,0.5316455696202531,0.5373134328358208,0.3921568627450981,0.6231884057971014,0.6363636363636364
2020-05-16,0.09227409227409228,0.1768953068592058,0.1295157510655364,0.6420545746388443,0.03269,0.028525583883045106,0.07821290439867082,0.22959745216963678,0.5714285714285715,0.5569620253164557,0.626865671641791,0.3921568627450981,0.8115942028985507,0.27272727272727276
2020-05-17,0.09268359268359269,0.03249097472924188,0.13085258638315275,0.13643659711075443,0.03356384615384615,0.06751054852320675,0.08104699813542907,0.2455096831604337,0.5584415584415585,0.5189873417721519,0.7462686567164178,0.33333333333333326,0.7826086956521738,0.27272727272727276
2020-05-18,0.09377559377559377,0.08664259927797835,0.1320321469575201,0.1203852327447833,0.03406692307692308,0.03886610804064895,0.0842592774061176,0.2782708474814416,0.5844155844155845,0.4810126582278481,0.4179104477611939,0.3921568627450981,0.6521739130434782,0.5
2020-05-19,0.09632359632359633,0.20216606498194947,0.13503609455357565,0.30658105939004815,0.034537692307692304,0.03637011945088251,0.08952265227272879,0.4559515724890523,0.6493506493506495,0.5822784810126582,0.6417910447761193,0.47058823529411764,0.6521739130434782,0.5
2020-05-20,0.09832559832559833,0.1588447653429603,0.13802431467530632,0.30497592295345105,0.034903076923076926,0.028228442384263384,0.09695201112119575,0.6435847598529377,0.6623376623376624,0.5569620253164557,0.7462686567164178,0.4901960784313726,0.6521739130434782,0.5
2020-05-21,0.10055510055510056,0.1768953068592058,0.14220782284572922,0.42696629213483145,0.035818461538461535,0.07071967671004932,0.10254464258561044,0.4844741587242114,0.6493506493506495,0.569620253164557,0.716417910447761,0.5098039215686274,0.6521739130434782,0.5
2020-05-22,0.10264810264810265,0.16606498194945848,0.14491294842961172,0.27608346709470305,0.03637615384615384,0.04308551732334938,0.10535481250553322,0.24343722923448002,0.6493506493506495,0.6075949367088608,0.8059701492537312,0.5294117647058824,0.6666666666666666,0.5
2020-05-23,0.10465010465010464,0.1588447653429603,0.14797980592296686,0.3130016051364366,0.03694,0.043560943721400125,0.10809388678898449,0.23727841135283237,0.6233766233766235,0.5949367088607596,0.7910447761194028,0.47058823529411764,0.8695652173913042,0.18181818181818182
2020-05-24,0.10483210483210484,0.01444043321299639,0.14909645660003462,0.11396468699839486,0.03735923076923077,0.032388423367207465,0.10999400552951044,0.16460201859354143,0.5974025974025975,0.5316455696202531,0.6567164179104477,0.33333333333333326,0.7971014492753623,0.2272727272727273
2020-05-25,0.10551460551460552,0.05415162454873646,0.14977273799600524,0.06902086677367576,0.03811307692307692,0.05823973376121709,0.11487622128043781,0.42293281502470553,0.5454545454545455,0.4177215189873418,0.4477611940298507,0.23529411764705888,0.20289855072463758,0.8636363636363636
2020-05-26,0.10583310583310583,0.025270758122743684,0.15070065898117424,0.09470304975922954,0.0385,0.029892434777441017,0.11683337872550933,0.16954312343395078,0.6363636363636365,0.5569620253164557,0.5373134328358208,0.5098039215686274,0.681159420289855,0.5
2020-05-27,0.10865410865410866,0.22382671480144406,0.15320132739883305,0.2552166934189406,0.038865384615384614,0.028228442384263384,0.11818068158548675,0.11671311149099595,0.6753246753246754,0.569620253164557,0.7462686567164178,0.5294117647058824,0.681159420289855,0.4545454545454546
2020-05-28,0.11074711074711074,0.16606498194945848,0.15567054086784204,0.2520064205457464,0.03933769230769231,0.036488976050395194,0.12053170345009823,0.2036625061471091,0.6753246753246754,0.569620253164557,0.6716417910447761,0.5294117647058824,0.6956521739130435,0.4545454545454546
